LFS_ID,LFP_POS,LFP_LFSPOS,SB_NR,KST_ID,KRT_ID,KRT_NR,KST_ID1,ART_NR,LF_ID,VPK_ID1,LFP_MENGE,LFP_EKP,LFP_VKP,LFP_RABATT,LFP_MWST,LFP_BRUTTO,LFP_MENGEGE,VPK_ID2,LFP_STATUS,LFP_HISTORIE,LFS_NAME,LFS_DATUM,BST_ID,B_NAME,BP_FREIG,BST_ID1,SB_NAME,SB_ZE,BP_SONDERANGEBOT,BP_LTERM,BP_MENGE,BP_EKP,TXT_NR,BP_VORSCHLAG,BP_VORSCHLAGDIFF,BP_SONDERBEST,FIB_AKTIV,BP_INFO,LFP_INFO,NEW_USER,NEW_ZEIT,CHG_USER,CHG_ZEIT,AKTIV,CUR_NR,CUR_EXCHANGE,LFP_RABATT2,LFP_EKPSTK,LFP_TEMPERATUR,LFP_LIEFERZT,LFP_KUEHLZT,LFP_CHARGE,LFP_ABLAUFDT,LFP_SORT,LFP_EKPSTKORIG,LFP_HACCPINFO,B_REFNO,LFP_MANUFACTURED,LFP_MENGEGE_S,LFP_EKPSTK_S,LFP_PCKSLIP,LFP_QUALITY,RC_NR,LFP_EKPSTKFC,LFP_FIXDISCOUNT,LFP_XTRACHARGE,LFP_EKPSTK_ACT,LFP_EKPSTK_BM,LFP_EKPSTK_BMACT,TXT_ID,LFP_ACCOUNT,LFP_ACCVAT,LFP_MWSTNR,LFP_UNITPRICE,LFP_ADJUSTMENTS,LFP_BASERED,LFP_ALPHCUST1,LFP_ALPHCUST2,LFP_ALPHCUST3,LFP_NUMCUST1,LFP_NUMCUST2,LFP_NUMCUST3,LFP_INTCUST1,LFP_INTCUST2,LFP_INTCUST3,FIT_CFOPPOS,FIT_UTILCODEPOS,LFP_BASEREDVAL,B_ID,BP_RABATT,BP_RABATT2,BP_FIXDISCOUNT,BP_XTRACHARGE,BP_MENGEORG,LFP_ACCOVERRULE,LFP_PRODUCER,LFP_COUNTRYORG,RC_NR_PO,LFP_VEHTEMP,LFP_HYGCHECK,LFP_ACTTAKEN,SB_LASTPR,LFP_QUALITY_TOL,LFP_SHP_IVC,LFP_SHP_IVCDATE,BP_POS,BP_NR,BP_LFNR,BP_VORSCHLAGVAT,BP_DOCLINK,TXT_NR2,B_INFO,BP_WEIGHT,LFP_QTYRTV,LFP_DOCLINK,LFP_SHIPMENT1,LFP_SHIPMENT2,LFP_SHIPMENT3,LFP_SHIPMENT4,LFP_SHIPMENT5,LFP_SHIPMENT6,LFP_SHIPMENT7,LFP_SHIPMENT8,LFP_SHIPMENT9,LFP_SHIPMENT10,VPK_NR1,EFD_NR,LFP_POS_CONTAINED,ART_NR_CONTAINED,LFP_B2B_SUBS_PRICE,LFP_ARTNR,LFP_DEPOSIT,LFP_ADDTAXFEE1,LFP_ADDTAXFEE2,LFP_ADDTAXFEE3,BP_VORSCHLAGADJ,BP_VORSCHLAGRBT,BP_VORSCHLAGBASEREDVAL,BP_VORSCHLAGRBT2
7,16,16,,15,1,,15,728,17,3,-6,-3342,0,0,0.21,-4043.820,-6,3,2,0,N-33333-33333333,2026-04-23 00:00:00,21,No PO Defined,2026-04-24 00:35:24,21,No PO Defined,2026-04-24 00:35:24,,2026-04-23 00:00:00,0,557,,717.3771666666666667,-6,0,2,,,21,2026-04-24 03:35:24,21,2026-04-24 03:35:54, ,,1,0,557,,,,,,16,557,,,,,,,0,,557,,,,,,,,,,717.37716666666666666666666667,260.443,1,,,,,,,,,,,,3342,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,100908,,,,,260.443,0,3342,0
7,17,17,,15,1,,15,725,17,3,-6,-8878.68,0,0,0.21,-10743.203,-6,3,2,0,N-33333-33333333,2026-04-23 00:00:00,21,No PO Defined,2026-04-24 00:35:24,21,No PO Defined,2026-04-24 00:35:24,,2026-04-23 00:00:00,0,1479.78,,1905.853466666666667,-6,0,2,,,21,2026-04-24 03:35:24,21,2026-04-24 03:35:54, ,,1,0,1479.78,,,,,,17,1479.78,,,,,,,0,,1479.78,,,,,,,,,,1905.8534666666666666666666667,691.918,1,,,,,,,,,,,,8878.68,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,101036,,,,,691.918,0,8878.68,0
7,18,18,,15,1,,15,675,17,3,-6,-3162,0,0,0.21,-3826.020,-6,3,2,0,N-33333-33333333,2026-04-23 00:00:00,21,No PO Defined,2026-04-24 00:35:24,21,No PO Defined,2026-04-24 00:35:24,,2026-04-23 00:00:00,0,527,,637.67,-6,0,2,,,21,2026-04-24 03:35:24,21,2026-04-24 03:35:54, ,,1,0,527,,,,,,18,527,,,,,,,0,,527,,,,,,,,,,637.67,0,1,,,,,,,,,,,,3162,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,100222,,,,,0,0,3162,0
7,19,19,,15,1,,15,1100,17,3,-1,-18101.26,0,0,0,-18101.260,-1,3,2,0,N-33333-33333333,2026-04-23 00:00:00,21,No PO Defined,2026-04-24 00:35:24,21,No PO Defined,2026-04-24 00:35:24,,2026-04-23 00:00:00,0,18101.26,,18101.26,-1,0,2,,,21,2026-04-24 03:35:24,21,2026-04-24 03:35:54, ,,1,,18101.26,,,,,,19,18101.26,,,,,,,0,,18101.26,,,,,,,,,,18101.26,0,1,,,,,,,,,,,,18101.26,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,IBDN,,,,,0,0,18101.26,
7,20,20,,15,1,,15,708,17,3,-12,-11594.4,0,0,0.21,-14029.224,-12,3,2,0,N-33333-33333333,2026-04-23 00:00:00,21,No PO Defined,2026-04-24 00:35:24,21,No PO Defined,2026-04-24 00:35:24,,2026-04-23 00:00:00,0,966.2,,1169.102,-12,0,2,,,21,2026-04-24 03:35:24,21,2026-04-24 03:35:54, ,,1,0,966.2,,,,,,20,966.2,,,,,,,0,,966.2,,,,,,,,,,1169.102,0,1,,,,,,,,,,,,11594.4,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,X1,,,,,0,0,11594.4,0
7,2,2,,15,1,,15,709,17,3,-6,-10508.04,0,0,0.21,-12714.728,-6,3,2,0,N-33333-33333333,2026-04-23 00:00:00,21,No PO Defined,2026-04-24 00:35:24,21,No PO Defined,2026-04-24 00:35:24,,2026-04-23 00:00:00,0,1751.34,,2255.603733333333333,-6,0,2,,,21,2026-04-24 03:35:24,21,2026-04-24 03:35:54, ,,1,0,1751.34,,,,,,2,1751.34,,,,,,,0,,1751.34,,,,,,,,,,2255.6037333333333333333333333,818.894,1,,,,,,,,,,,,10508.04,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,84463,,,,,818.894,0,10508.04,0
23,1,1,20001,15,1,,15,707,17,57,5,28985.75,0,0,0.21,35072.757,30,3,34,0,5,2026-05-04 00:00:00,21,i26-00001 (IMANTEROLA),2026-05-05 15:16:26,21,B202605-00001,2026-05-05 15:15:40, ,2026-05-06 15:15:06,10,5797.15,,7014.5515,30,,34,,,21,2026-05-05 18:16:15,21,2026-05-05 18:16:36, ,,1,0,5797.15,,,,,,1,5797.15,,,,,,,1,,5797.15,,,,,,,,,,7014.5515,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,1,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0
24,1,1,20001,15,1,,15,707,17,57,5,28985.75,0,0,0.21,35072.757,30,3,2,0,6,2026-05-05 00:00:00,21,i26-00001 (IMANTEROLA),2026-05-05 15:15:40,21,B202605-00001,2026-05-05 15:15:40, ,2026-05-06 15:15:06,10,5797.15,,7014.5515,30,,2,,,21,2026-05-05 18:16:58,21,2026-05-05 18:17:37, ,,1,0,5797.15,,,,,,1,5797.15,,,,,,,0,,5797.15,,,,,,,,,,7014.5515,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,1,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0
27,1,1,,15,1,,15,707,17,57,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,5797.15,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,5797.15,,,,,,1,5797.15,,,,,,,0,,5797.15,0,0,,,,,,,,5797.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
27,2,2,,15,1,,15,709,17,57,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,10508.05,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,10508.05,,,,,,2,10508.05,,,,,,,0,,10508.05,0,0,,,,,,,,10508.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,84463,,,,,0,0,0,0
27,3,3,,15,1,,15,706,17,57,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,5797.14,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,5797.14,,,,,,3,5797.14,,,,,,,0,,5797.14,0,0,,,,,,,,5797.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
27,4,4,,15,1,,15,710,17,57,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,6987.63,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,6987.63,,,,,,4,6987.63,,,,,,,0,,6987.63,0,0,,,,,,,,6987.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,98556,,,,,0,0,0,0
27,5,5,,15,1,,15,1012,17,57,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,7513.26,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,7513.26,,,,,,5,7513.26,,,,,,,0,,7513.26,0,0,,,,,,,,7513.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,100972,,,,,0,0,0,0
27,6,6,,15,1,,15,1015,17,57,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,8348.04,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,8348.04,,,,,,6,8348.04,,,,,,,0,,8348.04,0,0,,,,,,,,8348.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,100991,,,,,0,0,0,0
27,7,7,,15,1,,15,1014,17,57,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,7513.26,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,7513.26,,,,,,7,7513.26,,,,,,,0,,7513.26,0,0,,,,,,,,7513.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,100974,,,,,0,0,0,0
27,8,8,,15,1,,15,1013,17,57,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,7513.26,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,7513.26,,,,,,8,7513.26,,,,,,,0,,7513.26,0,0,,,,,,,,7513.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,100973,,,,,0,0,0,0
27,9,9,,15,1,,15,677,17,57,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,5959.33,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,5959.33,,,,,,9,5959.33,,,,,,,0,,5959.33,0,0,,,,,,,,5959.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
27,10,10,,15,1,,15,698,17,57,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,5959.33,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,5959.33,,,,,,10,5959.33,,,,,,,0,,5959.33,0,0,,,,,,,,5959.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
27,11,11,,15,1,,15,690,17,59,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,18276.06,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,18276.06,,,,,,11,18276.06,,,,,,,0,,18276.06,0,0,,,,,,,,18276.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,2649,,,,,0,0,0,0
27,12,12,,15,1,,15,676,17,57,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,5751.22,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,5751.22,,,,,,12,5751.22,,,,,,,0,,5751.22,0,0,,,,,,,,5751.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,123,,,,,0,0,0,0
27,13,13,,15,1,,15,697,17,59,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,18276.06,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,18276.06,,,,,,13,18276.06,,,,,,,0,,18276.06,0,0,,,,,,,,18276.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,3155,,,,,0,0,0,0
27,14,14,,15,1,,15,700,17,57,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,5751.22,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,5751.22,,,,,,14,5751.22,,,,,,,0,,5751.22,0,0,,,,,,,,5751.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
27,15,15,,15,1,,15,717,17,57,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,4918.16,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,4918.16,,,,,,15,4918.16,,,,,,,0,,4918.16,0,0,,,,,,,,4918.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,100740,,,,,0,0,0,0
27,16,16,,15,1,,15,728,17,57,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,3714.99,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,3714.99,,,,,,16,3714.99,,,,,,,0,,3714.99,0,0,,,,,,,,3714.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,100908,,,,,0,0,0,0
27,17,17,,15,1,,15,725,17,57,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,8874.78,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,8874.78,,,,,,17,8874.78,,,,,,,0,,8874.78,0,0,,,,,,,,8874.78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,101036,,,,,0,0,0,0
27,18,18,,15,1,,15,675,17,57,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,3714.99,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,3714.99,,,,,,18,3714.99,,,,,,,0,,3714.99,0,0,,,,,,,,3714.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,100222,,,,,0,0,0,0
27,19,19,,15,1,,15,1100,17,3,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,18101.26,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,18101.26,,,,,,19,18101.26,,,,,,,0,,18101.26,0,0,,,,,,,,18101.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
27,20,20,,15,1,,15,708,17,57,0,0,0,0,0,0.000,0,3,2,0,Prueba,2026-04-30 00:00:00,21,No PO Defined,2026-05-06 20:17:22,21,No PO Defined,2026-05-06 20:17:22,,2026-05-06 00:00:00,0,5797.15,,0,0,,2,,,21,2026-05-06 23:17:22,21,2026-05-06 23:17:44, ,,1,0,5797.15,,,,,,20,5797.15,,,,,,,0,,5797.15,0,0,,,,,,,,5797.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
19,1,1,,15,1,,15,707,17,57,2,11594.3,0,0,0.21,14029.103,12,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:26:10,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,5797.15,,7014.5515,12,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,5797.15,,,,,,1,5797.15,,,,,,,0,,5797.15,0,0,,,,,,,,7014.5515,0,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
19,2,2,,15,1,,15,709,17,57,1,10508.05,0,0,0.21,12714.740,6,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:27:23,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,10508.05,,13532.9845,6,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,10508.05,,,,,,2,10508.05,,,,,,,0,,10508.05,0,0,,,,,,,,13532.9845,818.244,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,84463,,,,,818.244,0,0,0
19,3,3,,15,1,,15,706,17,57,2,11594.28,0,0,0.21,14029.079,12,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:27:52,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,5797.14,,7465.9529,12,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,5797.14,,,,,,3,5797.14,,,,,,,0,,5797.14,0,0,,,,,,,,7465.9529,902.827,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,902.827,0,0,0
19,4,4,,15,1,,15,708,17,57,2,11594.3,0,0,0.21,14029.103,12,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:26:10,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,5797.15,,7014.5515,12,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,5797.15,,,,,,4,5797.15,,,,,,,0,,5797.15,0,0,,,,,,,,7014.5515,0,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
19,5,5,,15,1,,15,710,17,57,2,13975.26,0,0,0.21,16910.065,12,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:26:10,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,6987.63,,8455.0323,12,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,6987.63,,,,,,5,6987.63,,,,,,,0,,6987.63,0,0,,,,,,,,8455.0323,0,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,98556,,,,,0,0,0,0
19,6,6,,15,1,,15,1012,17,57,1,7513.26,0,0,0.21,9091.045,6,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:26:10,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,7513.26,,9676.0896,6,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,7513.26,,,,,,6,7513.26,,,,,,,0,,7513.26,0,0,,,,,,,,9676.0896,585.045,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,100972,,,,,585.045,0,0,0
19,7,7,,15,1,,15,1015,17,57,1,8348.04,0,0,0.21,10101.128,6,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:26:10,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,8348.04,,10101.1284,6,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,8348.04,,,,,,7,8348.04,,,,,,,0,,8348.04,0,0,,,,,,,,10101.1284,0,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,100991,,,,,0,0,0,0
19,8,8,,15,1,,15,1014,17,57,1,7513.26,0,0,0.21,9091.045,6,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:26:10,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,7513.26,,9676.0896,6,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,7513.26,,,,,,8,7513.26,,,,,,,0,,7513.26,0,0,,,,,,,,9676.0896,585.045,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,100974,,,,,585.045,0,0,0
19,9,9,,15,1,,15,1013,17,57,1,7513.26,0,0,0.21,9091.045,6,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:26:10,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,7513.26,,9676.0896,6,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,7513.26,,,,,,9,7513.26,,,,,,,0,,7513.26,0,0,,,,,,,,9676.0896,585.045,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,100973,,,,,585.045,0,0,0
19,10,10,,15,1,,15,677,17,57,2,11918.66,0,0,0.21,14421.579,12,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:26:10,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,5959.33,,7674.8323,12,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,5959.33,,,,,,10,5959.33,,,,,,,0,,5959.33,0,0,,,,,,,,7674.8323,928.086,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,928.086,0,0,0
