LFS_ID,LFP_POS,LFP_LFSPOS,SB_NR,KST_ID,KRT_ID,KRT_NR,KST_ID1,ART_NR,LF_ID,VPK_ID1,LFP_MENGE,LFP_EKP,LFP_VKP,LFP_RABATT,LFP_MWST,LFP_BRUTTO,LFP_MENGEGE,VPK_ID2,LFP_STATUS,LFP_HISTORIE,LFS_NAME,LFS_DATUM,BST_ID,B_NAME,BP_FREIG,BST_ID1,SB_NAME,SB_ZE,BP_SONDERANGEBOT,BP_LTERM,BP_MENGE,BP_EKP,TXT_NR,BP_VORSCHLAG,BP_VORSCHLAGDIFF,BP_SONDERBEST,FIB_AKTIV,BP_INFO,LFP_INFO,NEW_USER,NEW_ZEIT,CHG_USER,CHG_ZEIT,AKTIV,CUR_NR,CUR_EXCHANGE,LFP_RABATT2,LFP_EKPSTK,LFP_TEMPERATUR,LFP_LIEFERZT,LFP_KUEHLZT,LFP_CHARGE,LFP_ABLAUFDT,LFP_SORT,LFP_EKPSTKORIG,LFP_HACCPINFO,B_REFNO,LFP_MANUFACTURED,LFP_MENGEGE_S,LFP_EKPSTK_S,LFP_PCKSLIP,LFP_QUALITY,RC_NR,LFP_EKPSTKFC,LFP_FIXDISCOUNT,LFP_XTRACHARGE,LFP_EKPSTK_ACT,LFP_EKPSTK_BM,LFP_EKPSTK_BMACT,TXT_ID,LFP_ACCOUNT,LFP_ACCVAT,LFP_MWSTNR,LFP_UNITPRICE,LFP_ADJUSTMENTS,LFP_BASERED,LFP_ALPHCUST1,LFP_ALPHCUST2,LFP_ALPHCUST3,LFP_NUMCUST1,LFP_NUMCUST2,LFP_NUMCUST3,LFP_INTCUST1,LFP_INTCUST2,LFP_INTCUST3,FIT_CFOPPOS,FIT_UTILCODEPOS,LFP_BASEREDVAL,B_ID,BP_RABATT,BP_RABATT2,BP_FIXDISCOUNT,BP_XTRACHARGE,BP_MENGEORG,LFP_ACCOVERRULE,LFP_PRODUCER,LFP_COUNTRYORG,RC_NR_PO,LFP_VEHTEMP,LFP_HYGCHECK,LFP_ACTTAKEN,SB_LASTPR,LFP_QUALITY_TOL,LFP_SHP_IVC,LFP_SHP_IVCDATE,BP_POS,BP_NR,BP_LFNR,BP_VORSCHLAGVAT,BP_DOCLINK,TXT_NR2,B_INFO,BP_WEIGHT,LFP_QTYRTV,LFP_DOCLINK,LFP_SHIPMENT1,LFP_SHIPMENT2,LFP_SHIPMENT3,LFP_SHIPMENT4,LFP_SHIPMENT5,LFP_SHIPMENT6,LFP_SHIPMENT7,LFP_SHIPMENT8,LFP_SHIPMENT9,LFP_SHIPMENT10,VPK_NR1,EFD_NR,LFP_POS_CONTAINED,ART_NR_CONTAINED,LFP_B2B_SUBS_PRICE,LFP_ARTNR,LFP_DEPOSIT,LFP_ADDTAXFEE1,LFP_ADDTAXFEE2,LFP_ADDTAXFEE3,BP_VORSCHLAGADJ,BP_VORSCHLAGRBT,BP_VORSCHLAGBASEREDVAL,BP_VORSCHLAGRBT2
19,11,11,,15,1,,15,698,17,57,2,11918.66,0,0,0.21,14421.579,12,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:26:10,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,5959.33,,7674.8323,12,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,5959.33,,,,,,11,5959.33,,,,,,,0,,5959.33,0,0,,,,,,,,7674.8323,928.086,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,928.086,0,0,0
19,12,12,,15,1,,15,690,17,59,1,18276.06,0,0,0.21,22114.033,8,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:26:10,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,18276.06,,23537.1586,8,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,18276.06,,,,,,12,18276.06,,,,,,,0,,18276.06,0,0,,,,,,,,23537.1586,1423.126,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,2649,,,,,1423.126,0,0,0
19,13,13,,15,1,,15,676,17,57,10,57512.2,0,0,0.21,69589.762,60,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:26:10,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,5751.22,,7406.8139,60,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,5751.22,,,,,,13,5751.22,,,,,,,0,,5751.22,0,0,,,,,,,,7406.8139,4478.377,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,123,,,,,4478.377,0,0,0
19,14,14,,15,1,,15,697,17,59,1,18276.06,0,0,0.21,22114.033,8,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:26:10,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,18276.06,,23537.1586,8,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,18276.06,,,,,,14,18276.06,,,,,,,0,,18276.06,0,0,,,,,,,,23537.1586,1423.126,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,3155,,,,,1423.126,0,0,0
19,15,15,,15,1,,15,700,17,57,10,57512.2,0,0,0.21,69589.762,60,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:26:10,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,5751.22,,7406.8139,60,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,5751.22,,,,,,15,5751.22,,,,,,,0,,5751.22,0,0,,,,,,,,7406.8139,4478.377,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,4478.377,0,0,0
19,16,16,,15,1,,15,717,17,57,1,4918.16,0,0,0.21,5950.974,6,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:26:10,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,4918.16,,5950.9736,6,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,4918.16,,,,,,16,4918.16,,,,,,,0,,4918.16,0,0,,,,,,,,5950.9736,0,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,100740,,,,,0,0,0,0
19,17,17,,15,1,,15,716,17,57,1,4918.16,0,0,0.21,5950.974,6,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:26:10,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,4918.16,,5950.9736,6,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,4918.16,,,,,,17,4918.16,,,,,,,0,,4918.16,0,0,,,,,,,,5950.9736,0,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,100738,,,,,0,0,0,0
19,18,18,,15,1,,15,728,17,57,1,3529.2405,0,0.05,0.21,4270.381,6,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:26:37,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,3714.99,,4545.197005,6,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,3714.99,,,,,,18,3714.99,,,,,,,0,,3714.99,0,0,,,,,,,,4545.197005,274.816,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,100908,,,,,274.816,0.05,0,0
19,19,19,,15,1,,15,725,17,57,1,8874.78,0,0,0.21,10738.484,6,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:26:10,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,8874.78,,11429.5478,6,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,8874.78,,,,,,19,8874.78,,,,,,,0,,8874.78,0,0,,,,,,,,11429.5478,691.064,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,101036,,,,,691.064,0,0,0
19,20,20,,15,1,,15,675,17,57,1,3529.2405,0,0.05,0.21,4270.381,6,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:26:37,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,3714.99,,4270.381005,6,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,3714.99,,,,,,20,3714.99,,,,,,,0,,3714.99,0,0,,,,,,,,4270.381005,0,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,100222,,,,,0,0.05,0,0
19,21,21,,15,1,,15,1100,17,3,1,18101.26,0,0,0,18101.260,1,3,2,0,1,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:26:10,21,No PO Defined,2026-05-05 14:23:31,,2026-05-05 00:00:00,0,18101.26,,18101.26,1,0,2,,,21,2026-05-05 17:23:31,21,2026-05-05 17:33:53, ,,1,0,18101.26,,,,,,21,18101.26,,,,,,,0,,18101.26,0,0,,,,,,,,18101.26,0,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,IBDN,,,,,0,0,0,0
20,23,23,,15,1,,15,1120,17,3,1,0.000001,0,0,0,0.000,1,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:44:34,21,No PO Defined,2026-05-05 14:42:17,,2026-05-05 00:00:00,0,0.000001,,0,1,0,2,,,21,2026-05-05 17:42:17,21,2026-05-05 17:44:54, ,,1,0,0.000001,,,,,2026-04-30 00:00:00,23,0.000001,86151155096498,,,,,,0,,0.000001,0,0,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0
21,1,1,,15,1,,15,690,17,59,1,18276.06,0,0,0.21,22114.033,8,3,2,0,3,2026-05-05 00:00:00,47,Sin pedido definido,2026-05-05 14:51:21,47,Sin pedido definido,2026-05-05 14:51:10,,2026-05-05 00:00:00,0,18276.06,,22114.0326,8,0,2,,,47,2026-05-05 17:51:10,47,2026-05-05 17:53:34, ,,1,0,18276.06,,,,,,1,18276.06,,,,,,,0,,18276.06,0,0,,,,,,,,22114.0326,0,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,2649,,,,,0,0,0,0
21,2,2,,15,1,,15,1120,17,3,1,0.0001,0,0,0,0.000,1,3,2,0,3,2026-05-05 00:00:00,47,Sin pedido definido,2026-05-05 14:53:09,47,Sin pedido definido,2026-05-05 14:53:09,,2026-05-05 00:00:00,0,0.0001,,0.0001,1,0,2,,,47,2026-05-05 17:53:09,47,2026-05-05 17:53:34, ,,1,0,0.0001,,,,,2026-04-30 00:00:00,2,0.0001,12345678911,,,,,,0,,0.0001,0,0,,,,,,,,0.0001,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0
22,1,1,,15,1,,15,676,17,3,-1,-958.537,0,0,0.21,-1159.830,-1,3,2,0,4,2026-05-05 00:00:00,47,Sin pedido definido,2026-05-05 15:03:24,47,Sin pedido definido,2026-05-05 15:03:24,,2026-05-05 00:00:00,0,958.537,,1159.82977,-1,0,2,,,47,2026-05-05 18:03:23,47,2026-05-05 18:04:44, ,,1,0,958.537,,,,,,1,958.537,,,,,,,0,,958.537,0,0,,,,,,,,1159.82977,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0
15,2,2,,15,1,,15,709,17,57,-1,-6500,0,0,0.21,-7865.000,-6,3,2,0,A-12345-12345679,2026-05-04 00:00:00,47,Sin pedido definido,2026-05-04 18:52:38,47,Sin pedido definido,2026-05-04 18:52:38,,2026-05-04 00:00:00,0,6500,,7865,-6,0,2,,,47,2026-05-04 21:52:38,21,2026-05-04 22:06:19, ,,1,0,6500,,,,,,2,6500,,,,,,,0,,6500,0,0,,,,,,,,7865,0,1,,,,,,,,,,,,6500,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,84463,,,,,0,0,6500,
20,1,1,,15,1,,15,707,17,57,2,11594.3,0,0,0.21,14029.103,12,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:36:11,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,5797.15,,7014.5515,12,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,5797.15,,,,,,1,5797.15,,,,,,,0,,5797.15,0,0,,,,,,,,7014.5515,0,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
20,2,2,,15,1,,15,709,17,57,1,10508.05,0,0,0.21,12714.740,6,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:36:11,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,10508.05,,13532.9845,6,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,10508.05,,,,,,2,10508.05,,,,,,,0,,10508.05,0,0,,,,,,,,13532.9845,818.244,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,84463,,,,,818.244,0,0,0
20,3,3,,15,1,,15,706,17,57,2,11594.28,0,0,0.21,14029.079,12,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:36:11,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,5797.14,,7465.9529,12,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,5797.14,,,,,,3,5797.14,,,,,,,0,,5797.14,0,0,,,,,,,,7465.9529,902.827,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,902.827,0,0,0
20,4,4,,15,1,,15,708,17,57,2,11594.3,0,0,0.21,14029.103,12,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:36:11,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,5797.15,,7014.5515,12,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,5797.15,,,,,,4,5797.15,,,,,,,0,,5797.15,0,0,,,,,,,,7014.5515,0,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
20,5,5,,15,1,,15,710,17,57,2,13975.26,0,0,0.21,16910.065,12,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:36:11,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,6987.63,,8455.0323,12,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,6987.63,,,,,,5,6987.63,,,,,,,0,,6987.63,0,0,,,,,,,,8455.0323,0,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,98556,,,,,0,0,0,0
20,6,6,,15,1,,15,1012,17,57,1,7513.26,0,0,0.21,9091.045,6,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:36:11,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,7513.26,,9676.0896,6,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,7513.26,,,,,,6,7513.26,,,,,,,0,,7513.26,0,0,,,,,,,,9676.0896,585.045,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,100972,,,,,585.045,0,0,0
20,7,7,,15,1,,15,1015,17,57,1,8348.04,0,0,0.21,10101.128,6,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:36:11,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,8348.04,,10101.1284,6,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,8348.04,,,,,,7,8348.04,,,,,,,0,,8348.04,0,0,,,,,,,,10101.1284,0,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,100991,,,,,0,0,0,0
20,8,8,,15,1,,15,1014,17,57,1,7513.26,0,0,0.21,9091.045,6,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:36:11,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,7513.26,,9676.0896,6,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,7513.26,,,,,,8,7513.26,,,,,,,0,,7513.26,0,0,,,,,,,,9676.0896,585.045,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,100974,,,,,585.045,0,0,0
20,9,9,,15,1,,15,1013,17,57,1,7513.26,0,0,0.21,9091.045,6,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:36:11,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,7513.26,,9676.0896,6,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,7513.26,,,,,,9,7513.26,,,,,,,0,,7513.26,0,0,,,,,,,,9676.0896,585.045,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,100973,,,,,585.045,0,0,0
20,10,10,,15,1,,15,677,17,57,2,11918.66,0,0,0.21,14421.579,12,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:36:11,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,5959.33,,7674.8323,12,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,5959.33,,,,,,10,5959.33,,,,,,,0,,5959.33,0,0,,,,,,,,7674.8323,928.086,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,928.086,0,0,0
20,11,11,,15,1,,15,698,17,57,2,11918.66,0,0,0.21,14421.579,12,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:36:11,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,5959.33,,7674.8323,12,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,5959.33,,,,,,11,5959.33,,,,,,,0,,5959.33,0,0,,,,,,,,7674.8323,928.086,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,928.086,0,0,0
20,12,12,,15,1,,15,690,17,59,1,18276.06,0,0,0.21,22114.033,8,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:36:11,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,18276.06,,23537.1586,8,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,18276.06,,,,,,12,18276.06,,,,,,,0,,18276.06,0,0,,,,,,,,23537.1586,1423.126,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,2649,,,,,1423.126,0,0,0
20,13,13,,15,1,,15,676,17,57,10,57512.2,0,0,0.21,69589.762,60,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:36:11,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,5751.22,,7406.8139,60,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,5751.22,,,,,,13,5751.22,,,,,,,0,,5751.22,0,0,,,,,,,,7406.8139,4478.377,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,123,,,,,4478.377,0,0,0
20,14,14,,15,1,,15,697,17,59,1,18276.06,0,0,0.21,22114.033,8,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:36:11,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,18276.06,,23537.1586,8,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,18276.06,,,,,,14,18276.06,,,,,,,0,,18276.06,0,0,,,,,,,,23537.1586,1423.126,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,3155,,,,,1423.126,0,0,0
20,15,15,,15,1,,15,700,17,57,10,57512.2,0,0,0.21,69589.762,60,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:36:11,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,5751.22,,7406.8139,60,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,5751.22,,,,,,15,5751.22,,,,,,,0,,5751.22,0,0,,,,,,,,7406.8139,4478.377,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,4478.377,0,0,0
20,16,16,,15,1,,15,717,17,57,1,4918.16,0,0,0.21,5950.974,6,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:36:11,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,4918.16,,5950.9736,6,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,4918.16,,,,,,16,4918.16,,,,,,,0,,4918.16,0,0,,,,,,,,5950.9736,0,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,100740,,,,,0,0,0,0
20,17,17,,15,1,,15,716,17,57,1,4918.16,0,0,0.21,5950.974,6,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:36:11,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,4918.16,,5950.9736,6,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,4918.16,,,,,,17,4918.16,,,,,,,0,,4918.16,0,0,,,,,,,,5950.9736,0,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,100738,,,,,0,0,0,0
20,18,18,,15,1,,15,728,17,57,1,3529.2405,0,0.05,0.21,4270.381,6,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:38:28,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,3714.99,,4545.197005,6,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,3714.99,,,,,,18,3714.99,,,,,,,0,,3714.99,0,0,,,,,,,,4545.197005,274.816,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,100908,,,,,274.816,0.05,0,0
20,19,19,,15,1,,15,725,17,57,1,8874.78,0,0,0.21,10738.484,6,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:36:11,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,8874.78,,11429.5478,6,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,8874.78,,,,,,19,8874.78,,,,,,,0,,8874.78,0,0,,,,,,,,11429.5478,691.064,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,101036,,,,,691.064,0,0,0
20,20,20,,15,1,,15,675,17,57,1,3529.2405,0,0.05,0.21,4270.381,6,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:38:28,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,3714.99,,4270.381005,6,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,3714.99,,,,,,20,3714.99,,,,,,,0,,3714.99,0,0,,,,,,,,4270.381005,0,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,100222,,,,,0,0.05,0,0
20,22,22,,15,1,,15,1100,17,3,1,18101.26,0,0,0,18101.260,1,3,2,0,2,2026-05-05 00:00:00,21,No PO Defined,2026-05-05 14:36:11,21,No PO Defined,2026-05-05 14:34:45,,2026-05-05 00:00:00,0,18101.26,,18101.26,1,0,2,,,21,2026-05-05 17:34:45,21,2026-05-05 17:44:54, ,,1,0,18101.26,,,,,,22,18101.26,,,,,,,0,,18101.26,0,0,,,,,,,,18101.26,0,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,IBDN,,,,,0,0,0,0
