KST_ID,ART_ID,DAY_DATE,DAY_SOHBEG,DAY_SOHEND,DAY_QTYPURCH,DAY_QTYTRSFIN,DAY_QTYTRSFOUT,DAY_QTYUSAGE,DAY_QTYSOLD,DAY_QTYPRODUSE,DAY_QTYPROD,DAY_QTYINV,DAY_SOHINV,DAY_INVDATE,DAY_PRICELAST,DAY_PRICEAVG,DAY_PRICELPURCH,DAY_PRICELTRSF,DAY_FLAGEXP,DAY_FLAGPRICE,NEW_USER,NEW_ZEIT,CHG_USER,CHG_ZEIT,DAY_REVENUE,DAY_PRICE,DAY_QTYINVBEG,DAY_QTYEXPENSE,DAY_PRICESTD,DAY_SUMPURCH,DAY_SUMTRSF,DAY_QTYYIELDIN,DAY_SUMYIELD,DAY_USAGEFACTOR,DAY_SUMVATPURCH,DAY_SUMVATTRSF,DAY_VATAVG,DAY_FLAGPRICEEXP,DAY_SUMTRSFOUT
15,307,2026-05-05 00:00:00,96,96,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,314,2026-05-05 00:00:00,500,500,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,319,2026-05-05 00:00:00,27,27,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,316,2026-05-05 00:00:00,316,316,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,317,2026-05-05 00:00:00,76,76,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,318,2026-05-05 00:00:00,916,916,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,325,2026-05-05 00:00:00,12,12,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,326,2026-05-05 00:00:00,2,2,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,328,2026-05-05 00:00:00,500,500,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,332,2026-05-05 00:00:00,6.778,6.778,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,335,2026-05-05 00:00:00,719,719,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,336,2026-05-05 00:00:00,19,19,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,337,2026-05-05 00:00:00,1000,1000,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,338,2026-05-05 00:00:00,154,154,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,346,2026-05-05 00:00:00,7,7,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,355,2026-05-05 00:00:00,4.3,4.3,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,356,2026-05-05 00:00:00,13,13,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,357,2026-05-05 00:00:00,20,20,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,358,2026-05-05 00:00:00,9.236,9.236,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,359,2026-05-05 00:00:00,1,1,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,361,2026-05-05 00:00:00,141,141,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,362,2026-05-05 00:00:00,17,17,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,363,2026-05-05 00:00:00,10,10,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,364,2026-05-05 00:00:00,352,352,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,373,2026-05-05 00:00:00,24,24,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,388,2026-05-05 00:00:00,2.6925,2.6925,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,390,2026-05-05 00:00:00,57,57,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,391,2026-05-05 00:00:00,1,1,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,393,2026-05-05 00:00:00,2500,2500,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,394,2026-05-05 00:00:00,31,31,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,405,2026-05-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,412,2026-05-05 00:00:00,3500,3500,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,415,2026-05-05 00:00:00,2,2,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,416,2026-05-05 00:00:00,300,300,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,419,2026-05-05 00:00:00,44,44,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,420,2026-05-05 00:00:00,20,20,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,424,2026-05-05 00:00:00,59,59,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,429,2026-05-05 00:00:00,111,111,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,432,2026-05-05 00:00:00,27,27,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,435,2026-05-05 00:00:00,17640.998,17640.998,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,437,2026-05-05 00:00:00,3.37,3.37,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,442,2026-05-05 00:00:00,4.3,4.3,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,443,2026-05-05 00:00:00,50,50,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,444,2026-05-05 00:00:00,2,2,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,445,2026-05-05 00:00:00,50,50,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,446,2026-05-05 00:00:00,9,9,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,447,2026-05-05 00:00:00,38,38,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,448,2026-05-05 00:00:00,14,14,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,454,2026-05-05 00:00:00,0.65,0.65,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,457,2026-05-05 00:00:00,4434,4434,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,458,2026-05-05 00:00:00,1,1,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,460,2026-05-05 00:00:00,30,30,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,464,2026-05-05 00:00:00,25,25,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,470,2026-05-05 00:00:00,4100,4100,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,471,2026-05-05 00:00:00,7.94,7.94,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,472,2026-05-05 00:00:00,2.69,2.69,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,477,2026-05-05 00:00:00,50,50,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,478,2026-05-05 00:00:00,4,4,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,479,2026-05-05 00:00:00,0.97,0.97,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,480,2026-05-05 00:00:00,100,100,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,481,2026-05-05 00:00:00,150,150,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,482,2026-05-05 00:00:00,300,300,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,488,2026-05-05 00:00:00,50,50,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,489,2026-05-05 00:00:00,50,50,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,490,2026-05-05 00:00:00,50,50,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,491,2026-05-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,499,2026-05-05 00:00:00,1,1,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,502,2026-05-05 00:00:00,800,800,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,510,2026-05-05 00:00:00,1,1,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,511,2026-05-05 00:00:00,24,24,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,512,2026-05-05 00:00:00,1,1,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,513,2026-05-05 00:00:00,1,1,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,514,2026-05-05 00:00:00,13,13,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,516,2026-05-05 00:00:00,13,13,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,518,2026-05-05 00:00:00,112,112,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,519,2026-05-05 00:00:00,84,84,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,520,2026-05-05 00:00:00,112,112,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,524,2026-05-05 00:00:00,1,1,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,525,2026-05-05 00:00:00,2,2,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,534,2026-05-05 00:00:00,168,168,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,535,2026-05-05 00:00:00,336,336,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,554,2026-05-05 00:00:00,794,794,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,555,2026-05-05 00:00:00,596,596,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,556,2026-05-05 00:00:00,794,794,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,564,2026-05-05 00:00:00,24,24,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,566,2026-05-05 00:00:00,22,22,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,572,2026-05-05 00:00:00,15,15,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,573,2026-05-05 00:00:00,4,4,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,574,2026-05-05 00:00:00,15,15,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,575,2026-05-05 00:00:00,15,15,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,578,2026-05-05 00:00:00,43,43,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,581,2026-05-05 00:00:00,1,1,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,582,2026-05-05 00:00:00,1,1,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,583,2026-05-05 00:00:00,58,58,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,584,2026-05-05 00:00:00,4,4,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,593,2026-05-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,608,2026-05-05 00:00:00,25,25,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,609,2026-05-05 00:00:00,40,40,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,610,2026-05-05 00:00:00,15,15,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,611,2026-05-05 00:00:00,21,21,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,613,2026-05-05 00:00:00,10,10,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,615,2026-05-05 00:00:00,3,3,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,624,2026-05-05 00:00:00,11,11,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,625,2026-05-05 00:00:00,4,4,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,626,2026-05-05 00:00:00,26,26,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,627,2026-05-05 00:00:00,170,170,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,632,2026-05-05 00:00:00,6,6,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,634,2026-05-05 00:00:00,23,23,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,636,2026-05-05 00:00:00,50,50,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,637,2026-05-05 00:00:00,21,21,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,638,2026-05-05 00:00:00,16,16,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
15,642,2026-05-05 00:00:00,14,14,0,0,0,0,0,0,0,0,0,,0.000,0.000,,,1,0,1,2026-05-05 02:00:21,1,2026-05-05 02:00:21,,0.000,0,0,0.000,0,0,0,0,,0,0,0.000,,0
